Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
242,0.18954144656658173,0.013387815496893845,0.24326349794864655,0.1641659289598465
243,0.1922696140408516,0.013478371840310352,0.24614767730236053,0.16682788729667664
244,0.19501766115427016,0.013569821312682187,0.24903616309165955,0.16951733827590942
245,0.19778568550944328,0.013662206344637164,0.2519291043281555,0.1720409393310547
246,0.20057383090257644,0.013755603125074414,0.25482675433158875,0.17457395792007446
247,0.20338218599557878,0.01385004414309829,0.2577293813228607,0.17712436616420746
248,0.2062108464539051,0.013945584711798215,0.2606372833251953,0.17969229817390442
249,0.20905990466475488,0.014042260927348022,0.2635505497455597,0.1821090131998062
250,0.21192946299910545,0.01414013173484281,0.2664695978164673,0.18451501429080963
251,0.21481961756944656,0.014239254366246302,0.2693948745727539,0.1869390457868576
252,0.21773045837879182,0.014339661294873875,0.27232664823532104,0.18938152492046356
253,0.22066204398870468,0.01444139975941862,0.27526530623435974,0.19184285402297974
254,0.22361447662115097,0.014544524535671361,0.2782113552093506,0.19432352483272552
255,0.22658782467246055,0.014649085122336255,0.2811651825904846,0.19682399928569794
256,0.2295821464061737,0.014755121115754602,0.2841273248195648,0.19934463500976562
257,0.23259750351309777,0.014862677904992667,0.2870982885360718,0.20188596844673157
258,0.23563395485281943,0.014971803546678547,0.2900784909725189,0.20444832742214203
259,0.23869153544306754,0.015082546645453464,0.2930685877799988,0.20703211426734924
260,0.24177030935883523,0.015194961733502568,0.29606935381889343,0.2096378207206726
261,0.24487028554081916,0.015309070326572622,0.2990809977054596,0.2122657597064972
262,0.24799149960279465,0.015424931312625827,0.30210429430007935,0.21491628885269165
263,0.2511339655518532,0.015542591965030283,0.30514004826545715,0.21758979558944702
264,0.25429768934845925,0.015662094919778376,0.3081887364387512,0.2202865481376648
265,0.2574826754629612,0.015783481175313405,0.31125113368034363,0.22300691902637482
266,0.2606889063119888,0.015906789543315106,0.3143278658390045,0.22575116157531738
267,0.26391634419560434,0.016032066385987875,0.3174195885658264,0.2285195291042328
268,0.2671649791300297,0.01615935539723637,0.3205271065235138,0.23131227493286133
269,0.27043476462364197,0.01628869004780761,0.32365113496780396,0.2341296374797821
